default,student,balance,income
0,Yes,795.5407915,10257.67249
0,No,595.3688043,31418.81567
0,Yes,539.8347931,13119.68585
1,No,1322.723979,23229.90913
0,No,1267.295791,36784.83699
0,No,1091.999738,34704.51229
0,Yes,951.7855506,14354.63488
0,Yes,559.4983021,16994.57867
0,Yes,1222.141327,9080.1457
0,Yes,1026.104495,20991.39643
0,No,1140.594209,25116.66829
0,No,556.4448383,39707.10879
0,Yes,306.6107704,11511.88422
0,No,1271.250986,42533.26766
0,No,333.0727083,61508.75656
0,No,1174.519506,23942.20577
0,No,473.9614391,35133.07041
1,Yes,1724.963232,22170.68734
0,Yes,1056.770651,14194.659
0,No,841.734663,38023.33074
0,No,590.8781726,52977.64198
0,Yes,1070.666361,19312.8406
0,No,914.9723795,52871.32437
0,No,1130.512899,35071.67338
1,No,1706.956841,21738.79633
0,No,839.3255069,43909.00396
0,Yes,330.9361079,21272.30738
0,Yes,762.5850193,24738.11845
0,No,986.8181659,32386.16236
0,No,916.0730001,42201.8206
0,No,1263.676788,25695.48137
0,No,0,42118.19666
0,No,441.0087864,47707.12518
0,No,349.0544114,46698.02743
0,No,423.9854717,37979.78533
0,Yes,1295.029713,21717.46955
0,No,681.7244755,31153.63754
0,No,1153.02131,20586.27811
0,No,1470.342593,26136.74369
0,Yes,1040.873311,12177.03896
0,No,1007.268679,28245.32008
0,No,667.1445832,44863.06899
0,Yes,634.6799702,17023.68286
0,No,298.7045166,39599.66158
0,No,909.48422,48358.44097
1,Yes,1737.537815,20974.03459
0,No,203.2638172,46518.13241
0,Yes,0,19750.39622
0,Yes,1889.678319,14756.90002
1,No,1558.463471,41648.32617
0,No,1201.927539,45382.61357
0,No,1051.604407,47529.21731
0,No,641.5253832,18350.73342
0,No,883.907073,41668.1062
0,Yes,953.809047,18241.74144
0,Yes,1168.895545,14970.87009
0,No,431.3307401,58551.89326
0,Yes,1291.915263,17910.06461
0,Yes,335.3579479,5118.745551
0,No,30.8244501,35960.60602
0,Yes,1119.237574,15214.11563
1,Yes,1812.079998,17962.27016
0,No,385.6908387,44650.78296
0,Yes,651.5500049,17743.06562
0,No,1717.495025,38791.05764
0,Yes,1181.513221,11784.80226
0,No,745.2795147,34704.62025
0,Yes,1453.309747,15183.72922
0,Yes,1333.097471,29363.97174
0,Yes,571.8863591,15632.76928
0,No,494.6532294,40377.66836
0,No,163.5826085,58220.78047
0,Yes,1371.468372,24248.55196
0,No,1129.202659,40688.63559
0,No,0,53663.16668
0,No,84.85654884,53760.46526
0,No,681.4512395,48892.52469
0,Yes,1366.477534,11268.77433
0,No,82.0884565,27357.59993
0,No,602.9962261,33888.40919
0,No,176.3231998,54798.69875
0,Yes,713.7991565,20676.90519
0,No,137.7246167,44747.32768
0,No,159.9734731,30567.80131
1,Yes,1956.923906,15574.38998
0,No,183.5763822,51149.28157
0,No,975.3354849,50751.03859
0,No,0,44216.92938
0,No,424.285797,35675.7411
0,No,1477.669207,42011.80796
0,Yes,1211.363648,14186.38867
0,No,903.5493047,46971.56217
0,Yes,1076.233587,18096.70148
0,No,988.667818,28486.33975
0,No,1311.088803,32797.98992
0,No,0,40056.69266
0,No,289.3299083,45559.17639
0,No,22.53717523,59536.27562
0,Yes,287.6074133,24440.2252
0,No,25.82837121,22720.09454
0,Yes,725.7933681,23202.96396
0,Yes,1137.028318,25117.76297
0,No,1335.115552,30115.15496
0,No,1193.676973,34360.9095
0,Yes,0,18162.77049
0,No,1047.72339,45181.7486
0,No,0,48271.87044
0,No,327.3225081,29816.38032
0,No,771.6829167,38854.24248
0,Yes,873.6786524,17655.71003
0,No,974.9077893,36763.14597
0,No,309.8239952,28139.62585
0,No,286.8523269,18402.16475
0,No,509.8522537,49345.42564
0,Yes,840.3386901,21097.37031
0,No,223.6869181,23513.29538
0,No,1407.224571,22806.84821
0,No,1178.982625,45545.16842
0,No,1298.484815,39143.29192
0,No,627.3533533,37616.46594
0,No,907.1697759,27631.5678
0,No,872.1518416,40524.33874
0,No,620.3203556,52536.77665
0,No,380.333108,30890.0736
0,No,1073.168533,51668.96083
0,No,883.233754,32310.74502
0,Yes,1558.217831,7364.830078
1,No,2023.733603,32094.62781
0,Yes,803.9611048,13172.87051
0,No,1060.204707,27870.15539
0,No,869.8545396,33589.13955
0,Yes,1306.483031,13984.78526
0,No,1597.898741,36524.71624
0,No,1351.962465,43630.03692
0,No,0,29475.38138
0,No,442.5909249,38947.35437
0,Yes,963.2011987,15938.0661
0,No,1063.797087,41157.35715
0,No,214.4115627,42758.81282
0,No,1258.576399,33571.14452
0,No,506.6271509,49068.87087
0,No,38.40778522,38702.10168
0,No,1237.5474,37387.15415
0,No,0,47437.51224
0,No,555.6652909,46584.7305
0,No,747.9375239,44030.46149
0,Yes,1000.621768,17223.63797
0,No,773.6729475,40427.74193
0,No,744.7661997,35067.64372
0,No,953.1233642,51257.1439
0,No,998.3757695,37816.8439
0,Yes,1098.955685,21025.92746
0,No,521.6873539,48700.15308
0,No,82.73038975,27627.22408
0,No,219.1150032,31490.53342
0,No,276.3798286,38721.86797
0,Yes,1180.363817,24063.31274
0,No,620.9185967,39099.30763
0,No,414.8575624,38030.82462
0,No,1389.890556,48689.73039
0,Yes,703.0119004,21411.93007
0,No,493.5494228,52241.92216
0,Yes,1351.411543,14003.47572
0,Yes,461.7827648,17609.83052
0,No,143.1022619,44846.90101
0,No,1280.003234,30274.3356
0,Yes,1764.68273,17995.72861
1,No,1648.474017,55548.25418
0,No,0,37409.00299
0,No,610.5977516,22635.06647
0,No,355.1485857,55634.33065
0,Yes,472.5111008,19903.89205
0,No,786.0139114,52693.94375
0,No,772.7320741,47161.2767
0,No,751.2972186,25013.61407
0,No,1433.71078,42798.56551
0,No,1037.008599,36622.79223
0,Yes,1827.13495,19616.00973
0,No,764.5059389,37869.21429
0,No,589.5420167,28237.82068
0,No,754.1274899,41341.8026
0,No,911.9264415,41249.28174
0,No,311.918279,39694.48373
0,Yes,933.2872312,20694.58778
1,No,1374.474712,35805.70886
0,Yes,322.3119543,10056.11055
0,Yes,703.8387655,19318.05933
0,Yes,534.6929068,18729.56624
0,No,0,26626.48588
0,No,770.5198985,44509.57539
0,No,1015.725881,31820.94127
0,No,421.1464996,61655.34805
0,No,1125.091402,33564.07555
0,No,857.380822,28755.18076
0,No,363.9414625,46155.53922
0,No,1157.779701,32219.83173
0,No,993.302551,28501.85601
0,Yes,403.4594274,15333.87629
1,Yes,2134.934488,20330.86487
0,Yes,1234.942716,26919.11596
0,Yes,805.1042517,22174.02889
0,No,0,41933.09577
0,Yes,157.5140425,24506.18683
0,No,257.8976572,39477.03186
0,No,1056.915063,53080.58634
0,No,0,48290.85403
0,Yes,1730.291081,19446.67572
0,No,694.5007107,14150.91438
0,No,1546.760526,32928.63613
0,No,428.6653053,45570.79095
0,Yes,1764.532309,18148.52408
0,Yes,1181.979697,17223.36723
0,No,943.1323898,30178.73406
0,No,0,41234.89175
0,No,1087.193767,54961.28848
0,No,14.82095305,32320.26552
0,No,0,47207.05072
0,No,836.0105904,40178.9347
0,No,1494.521135,42280.40785
0,Yes,1318.528957,15821.15235
0,No,431.1279151,37772.80471
0,No,1335.473573,45847.38211
0,No,1141.442176,27914.40225
0,No,795.1192916,38710.38133
0,No,1005.444088,40615.3422
0,No,481.2401636,49010.75551
0,No,427.340143,27260.73546
0,Yes,1157.593925,17996.90333
0,No,890.2130229,43643.5824
0,Yes,1321.329159,20302.21947
0,No,1167.943622,57256.00741
0,Yes,1197.170953,10834.11138
0,Yes,922.8853555,22988.84265
0,No,834.7118946,28553.47188
0,Yes,1264.586941,14649.15502
0,No,1603.665223,25802.30347
0,No,838.2760677,55082.31753
0,Yes,850.6772791,21251.63951
0,Yes,1508.307713,17645.30502
0,No,1272.480579,34570.57066
0,No,981.8397963,23636.97634
0,No,487.6950209,46480.03597
0,No,1046.416673,47598.30737
0,No,1533.917257,42888.64105
0,No,709.9535652,37302.62213
0,Yes,1610.015858,19649.48443
0,Yes,645.6885305,14211.14714
0,No,377.7139958,46729.33299
0,No,994.99017,39315.95589
0,No,1240.665744,57303.79193
0,No,736.5906124,37031.48477
0,No,1201.230618,46478.15132
0,Yes,647.3673882,16897.78966
0,No,1161.239934,52064.47135
0,Yes,1521.912738,21370.79389
0,No,805.5206283,43383.70654
0,No,1155.399548,34539.56438
0,No,613.1111421,38632.13064
0,No,623.9576763,46188.29496
0,No,1000.90104,46469.10252
0,Yes,807.7488274,18760.3452
0,No,1156.040208,38295.57124
0,No,637.283464,32885.70199
0,Yes,1241.690987,20105.068
0,No,741.1930622,31104.00445
0,No,1169.834113,39386.37003
0,No,0,35821.78653
0,No,1088.3032,33673.36068
0,Yes,0,22187.96621
0,No,608.9485801,26463.37476
0,Yes,431.3027892,15606.24584
0,No,512.6534379,39631.69523
0,Yes,1241.61642,12058.59762
0,No,0,53058.25521
0,No,561.4337464,37884.9611
0,No,245.2442839,35132.22117
0,No,1081.063663,34138.32374
0,No,492.3264548,42317.24242
0,No,1349.57175,50645.29057
0,Yes,1150.43168,11666.98975
0,No,357.8658809,42499.03229
0,No,331.1052765,45104.8152
0,Yes,1457.673369,20042.86397
0,Yes,852.3139525,15956.64884
0,No,1378.940514,43998.1414
0,Yes,1005.521508,22128.0802
0,No,1420.993454,34126.42169
0,No,570.2955412,30615.33055
0,Yes,1228.990373,17304.6435
0,Yes,1142.935257,20942.00334
0,No,759.3458148,32066.70673
0,No,846.6835117,41651.21558
1,No,2133.464209,28237.88234
0,No,354.5743684,30954.47668
0,No,0,46450.96604
0,No,1051.401733,30072.74931
0,No,0,41371.66119
0,No,887.4681371,30563.77026
0,No,688.1093445,20098.59346
0,No,1257.34063,40810.17277
0,No,1175.817635,41447.58481
0,No,0,34838.43927
0,No,608.5517388,22555.50859
0,No,0,32608.48884
1,Yes,2110.556858,19345.10473
0,No,696.9001673,38713.31706
0,No,559.4685833,61187.81057
0,No,715.3929218,49473.37638
0,Yes,2026.863631,20469.92949
0,Yes,1187.358891,24267.39648
0,No,785.7906701,42887.59272
0,No,845.9203698,42799.43953
0,Yes,1032.670815,13901.11897
0,No,861.2727392,38111.03287
0,No,1601.87795,27885.16355
0,No,955.9270221,10836.72352
0,Yes,877.8798035,18217.61365
0,No,1043.758264,31523.6869
0,Yes,1080.071527,11239.53116
0,No,589.2178954,47722.17011
0,Yes,769.5312437,23048.54061
0,No,951.0475319,33326.5872
0,No,1189.158934,36223.87056
0,No,1709.344285,35290.52311
0,Yes,1402.553926,16607.56425
0,No,250.8795835,51662.22782
0,No,681.4176227,26426.22921
0,No,1333.248659,39196.66301
0,No,858.7611254,29150.34401
0,Yes,992.7762449,14204.67215
0,No,265.3022839,32276.46294
0,No,754.4775776,31592.19989
0,Yes,584.0812286,24440.02035
0,No,1175.233377,47684.46113
0,No,1388.664149,31021.55008
0,No,410.099265,37328.45502
0,No,59.13249864,34162.23526
0,Yes,1939.71236,13836.98607
0,No,886.1490576,24466.12539
0,No,770.9994019,40990.6215
0,Yes,306.4109271,13594.18823
0,No,1022.101638,37095.21594
0,No,847.9840353,24950.53392
0,No,1596.227808,42993.57653
0,Yes,1635.222942,8531.038085
0,No,0,45217.85066
0,No,1306.796916,48799.51191
0,No,932.9523691,35858.18915
0,Yes,1052.875142,13486.14694
0,Yes,1304.634346,13496.87987
0,Yes,2052.133463,13130.6536
0,No,1216.725616,52377.8489
0,No,526.470865,44241.56562
0,No,153.4479361,36813.19871
0,No,905.6415057,47271.34912
0,No,1068.873957,41690.04867
0,No,0,30049.10026
0,Yes,992.440019,14207.26834
0,No,964.6025631,36676.57165
0,No,493.6354264,43524.24978
0,No,835.6564355,44234.17039
0,No,480.0930869,57068.13046
0,No,637.60187,52347.76202
0,Yes,2134.015627,17897.64661
0,No,1475.207229,42243.17748
0,No,887.3432884,55751.7209
0,No,1376.309911,43234.13992
0,No,1304.700879,45162.65104
0,No,225.506104,54534.70972
0,No,1261.268219,39984.52959
0,Yes,30.58367172,16246.57305
0,Yes,437.0352358,16261.20757
0,No,922.6374027,52205.50687
0,No,412.7468149,44650.07843
0,No,693.1013449,54492.74796
0,Yes,915.4626482,27283.31983
0,Yes,1322.492812,22930.445
0,No,1610.086988,40498.99811
0,No,1113.134257,27110.60301
0,No,0,47803.25837
0,No,1163.146385,44424.82596
0,No,924.2953475,26397.59729
1,Yes,1983.234475,25687.92975
0,No,725.7005868,49337.40235
0,Yes,1030.496155,16662.73157
0,Yes,1038.97702,13739.71928
0,Yes,292.8574108,15220.93587
0,Yes,495.1139113,14881.84062
0,No,659.0404108,47942.24982
0,No,291.9681397,48511.60308
0,No,471.3565174,45573.30811
0,No,855.822381,56219.80884
0,No,918.6817794,48160.52429
0,No,1251.32255,37881.82096
1,No,1066.884084,44918.41232
0,Yes,1427.124037,12553.88673
0,Yes,1263.880058,12418.80765
0,Yes,1128.141493,10159.24188
0,No,694.3985831,36570.42544
0,Yes,805.3980049,17902.57919
0,No,519.5172955,39704.69296
0,Yes,1051.297161,16299.61175
0,No,421.8969022,37323.75941
0,Yes,622.4137203,13072.02796
0,Yes,1005.264248,21394.12401
0,Yes,537.4925429,9421.714858
0,Yes,189.9987142,24716.95613
0,No,309.8628233,56100.05441
0,No,969.4457592,33411.80109
0,Yes,775.5892326,17030.57885
0,No,1296.474737,48682.3735
0,No,1037.155516,38490.38489
0,No,978.6521803,25742.11973
0,No,965.0461321,47987.31975
0,Yes,816.0427981,17894.79377
0,Yes,716.1857509,7997.622944
0,No,1130.608881,43936.64641
0,No,383.7049011,41311.24395
0,No,1008.154522,20326.59218
0,No,652.8174543,41161.85735
0,Yes,1232.794737,16279.1854
0,No,803.224401,52869.80781
0,Yes,1443.431696,22693.65775
0,Yes,1288.44856,21216.96257
0,No,0,43193.23215
0,Yes,1053.332641,10212.50236
0,Yes,744.7879024,22343.09739
0,No,412.6876132,33923.45804
0,No,943.4020371,35281.72849
0,No,1192.974028,39504.47602
0,Yes,1071.511583,11082.0629
0,No,1493.270467,41005.21748
0,Yes,1132.837721,15703.0252
0,Yes,597.4840406,14796.74967
0,Yes,792.9754861,17346.17092
0,No,1376.075401,22317.56559
0,No,1060.016921,39757.43817
0,No,532.3267381,30851.27777
0,No,0,28711.75713
0,Yes,894.1258092,24670.1189
0,No,906.4363882,37309.68181
0,No,0,28727.12016
0,No,506.4259139,35333.18222
0,Yes,943.5017211,14123.70357
0,Yes,0,14874.80021
0,No,442.4895649,54996.84275
0,Yes,380.9633077,20117.83003
0,No,961.999353,37073.19238
1,No,1789.093391,48331.12686
0,No,76.47608896,27283.69174
0,No,1067.139026,53995.7305
0,No,0,39592.43693
0,No,253.1319822,40973.64654
0,No,1056.928348,55409.4596
0,No,179.7000705,37727.53512
0,Yes,990.9357627,18197.22873
0,No,693.7537183,36723.44877
0,No,965.2768178,37705.24322
0,No,300.8762062,51423.69464
0,No,1265.044932,47297.7227
0,No,558.6705138,40335.61099
0,No,1183.983311,53599.74553
0,Yes,1165.840209,20495.1586
0,Yes,1542.191227,17265.91861
0,Yes,587.7677591,22669.42433
0,No,0,31005.03576
0,No,389.9766946,27329.97931
0,No,647.075901,55522.62393
0,No,70.98316299,40012.53291
0,Yes,115.5453555,12670.02762
0,No,90.93344719,42451.73558
0,No,1230.424256,51716.7399
0,No,201.5583994,27924.84656
0,Yes,1562.846155,10353.90391
0,Yes,622.8952091,11019.87756
0,Yes,1142.126955,9184.732762
0,Yes,1796.26764,21126.17721
0,No,947.4239701,38505.78387
0,No,419.4405795,34332.66131
0,No,1660.827702,53754.20072
0,No,391.2404617,24972.24591
0,No,613.4309365,34745.00747
0,Yes,1024.108807,18667.92565
0,Yes,0,25976.06511
0,No,1252.958338,33876.18903
0,No,708.8374818,55675.75986
0,No,266.6470861,16515.30843
0,Yes,1339.363614,19496.16522
0,No,781.5953359,49457.1053
0,Yes,1021.370111,19032.50901
0,No,948.4942785,40739.85993
0,Yes,1312.93378,20208.54461
0,No,0,50861.78885
0,No,0,24566.48337
0,No,0,30922.60421
0,Yes,859.3369637,13993.65454
0,No,646.157668,45696.83161
1,Yes,1707.914634,10591.71742
0,No,133.673455,28492.4003
0,Yes,80.59567582,16145.6377
0,Yes,631.6008477,17845.07415
0,No,1236.617914,40668.7254
0,No,742.5833733,40085.43995
0,Yes,97.03146278,12731.75755
0,No,1054.22211,50900.24256
0,No,959.600287,29850.21207
0,No,1258.852277,33683.18173
0,No,443.2464668,36547.16104
0,No,1605.102415,26126.32944
0,No,0,25964.84434
0,No,832.6459751,25106.37478
0,Yes,443.5370288,19632.17542
0,No,817.4317693,40088.05051
0,No,881.6637997,43725.99753
0,No,1154.094274,48400.24115
0,Yes,961.5755637,9681.493893
0,Yes,516.1219595,17538.46162
0,Yes,1357.411868,22572.79013
0,No,1036.030594,35261.35578
0,Yes,900.6093417,17802.92726
0,No,1516.326025,46393.26454
0,Yes,1015.204535,22208.32892
0,No,232.105744,40368.95685
0,Yes,1082.284133,19451.81628
0,No,682.4396608,17992.97118
0,Yes,1218.13888,18144.98483
0,No,802.4131422,47444.4928
0,No,143.8548983,38014.87349
0,No,1087.465794,32908.52712
0,Yes,895.7539556,14753.29733
0,No,660.2854965,58956.51318
0,Yes,630.9734892,19087.17478
0,Yes,1648.966029,15402.48208
0,Yes,975.9555974,18246.81572
0,No,297.0053783,22955.08212
0,No,0,47328.23291
0,No,0,32629.94485
0,Yes,789.2148949,18231.83026
1,No,1804.036475,31318.29603
0,No,1266.113867,29698.51627
0,Yes,135.1876434,20414.41217
0,No,28.81374346,36941.0634
0,Yes,0,15347.91429
0,No,750.6989964,49150.34585
0,No,805.3051169,57386.1288
0,No,1093.803005,29573.23823
0,No,483.9652713,44335.95811
0,Yes,1534.394884,19592.10939
0,No,1349.187291,48013.6902
0,No,158.5704427,20575.46501
0,Yes,172.4620199,25850.38313
0,No,1280.762861,53675.56755
0,Yes,213.1732752,22811.45698
0,No,0,32248.53657
0,Yes,704.0136486,13903.45573
0,No,708.8139762,38295.23381
0,No,257.3963831,49477.78564
0,Yes,1188.744296,22867.07059
0,No,0,62886.70923
0,No,1321.703891,45581.79478
0,Yes,882.5819675,17749.97205
0,Yes,1418.134148,11964.42509
0,No,1245.422205,36897.78011
0,No,339.5292685,58747.38773
0,Yes,824.5478304,29088.11135
0,No,241.4426903,30171.62449
0,No,1510.79325,47684.23946
0,No,396.64125,52174.95427
0,Yes,1633.697803,15786.31732
0,No,650.4183411,47122.07247
0,Yes,1382.438231,15680.61049
0,No,613.4802945,24367.86142
0,No,1424.351218,37845.99925
0,Yes,914.1081756,19053.00589
0,Yes,802.0089304,15469.65262
0,Yes,539.674903,18852.27385
0,No,337.5759999,52192.27472
0,Yes,813.4948376,16681.3503
0,No,477.882122,39834.03081
0,No,342.1916021,32154.75355
0,No,840.365781,45316.83541
0,Yes,865.5655922,16643.24096
0,No,645.5916366,44402.10623
0,No,1755.38891,35031.532
0,No,498.7494508,51690.06347
0,No,587.7810817,30859.63634
0,Yes,824.6165935,10062.57593
0,No,0,32660.72526
0,Yes,880.803636,20436.43903
0,No,917.1221347,48227.81937
0,Yes,789.7175406,19280.54426
0,No,763.8556247,52938.03547
0,Yes,1062.16651,17383.25855
0,No,944.3325674,44444.14918
0,No,877.501423,25587.74393
0,No,1344.103406,41417.34592
1,Yes,1543.099582,18304.65057
0,No,380.3174501,38864.58415
0,Yes,1176.893303,23634.81573
0,No,733.1999149,34524.91886
0,No,348.9970288,48942.02578
0,Yes,1380.087526,19245.83269
0,No,943.1657194,40369.69803
0,No,1248.885849,51897.39491
0,No,713.223492,51107.8601
0,No,834.2356082,36721.86221
0,No,0,26200.0384
0,No,1558.883862,37489.72211
0,No,1362.186619,37736.7496
0,No,1581.521505,45729.88805
0,No,324.8549714,39752.35419
0,No,1112.73574,47527.12558
0,No,379.5987261,32578.43583
0,No,1549.098151,26239.78187
0,No,1489.415915,46732.76781
0,No,548.2063638,41647.72716
0,No,561.968473,37637.00503
0,No,595.4867014,34470.41803
0,No,267.5139688,27364.86548
0,Yes,1793.303188,21034.87965
0,Yes,1773.153542,10177.86674
0,No,618.8603727,37333.33383
0,No,205.6438081,37766.49369
0,No,1011.431543,36364.75385
0,No,0,38130.64567
0,Yes,1154.432105,15221.17239
0,No,292.5159807,43705.37904
0,Yes,1106.946277,19233.77389
1,No,1665.954621,30070.13526
0,Yes,968.671101,22212.74103
0,No,797.2493693,39928.58818
0,Yes,636.8978227,18620.23895
0,Yes,1011.334848,14101.2903
0,No,791.0352223,47303.67664
0,No,942.4747495,36965.04557
0,No,706.9742779,46165.15453
0,No,767.4348125,55990.87461
0,No,568.8436683,37074.54081
0,Yes,1271.562957,18999.61681
0,No,938.9391417,44280.78635
0,No,1012.194199,34631.70605
0,No,1355.493231,18935.51151
0,No,912.0487219,43486.95708
0,No,289.5988343,25724.77064
1,Yes,2035.861557,14435.84319
0,Yes,1602.179886,17858.06791
0,Yes,0,20067.80976
0,Yes,1202.390705,14036.62088
0,No,554.7076529,28164.19855
0,Yes,229.9887235,2541.200814
0,No,768.979148,35503.90896
0,Yes,1211.040146,16898.12947
0,No,0,35648.38116
0,No,0,27537.73535
0,Yes,859.9366511,15966.71713
0,No,0,47556.30125
0,Yes,1471.538391,14959.66188
0,Yes,582.8738672,17730.5511
0,Yes,463.1193392,25858.28175
0,No,986.1541303,48940.49003
0,No,534.7460545,29685.12923
0,No,1402.690527,39656.6322
0,No,967.748001,46278.07452
0,No,884.0225178,36889.42825
0,Yes,455.6999383,19080.80899
0,No,0,66915.57179
0,No,1141.23821,37917.66454
0,No,365.2358798,21358.00005
0,No,38.37592458,33579.35623
0,Yes,731.9706113,13593.14051
0,No,1006.719786,47784.31847
0,No,1107.801156,34561.94954
0,No,777.5308087,45673.67391
0,No,1501.426087,35398.95712
0,Yes,862.0600385,12085.45308
0,Yes,12.1864203,19910.96897
0,No,0,30208.04644
0,No,1820.32549,31309.99848
0,No,576.0689929,40179.83005
0,No,837.7526213,31017.90114
0,No,399.793885,34875.33233
0,Yes,578.7550989,20909.83537
0,No,1106.540875,46565.05995
0,No,390.7456114,38442.29606
0,Yes,274.1946278,15421.55166
0,No,1476.877642,42271.33341
0,No,578.4607424,20306.93601
0,No,1064.147713,28192.12588
0,No,1598.303417,46404.66469
0,No,863.4518296,33529.88065
0,No,1157.759857,32574.5029
0,Yes,406.3860491,24086.95249
0,No,309.2444877,44202.7075
0,No,943.9512443,28353.63001
0,No,1206.791937,42916.70139
0,Yes,1448.060458,21028.28675
0,No,1166.593989,26977.62275
0,No,800.308672,61281.30081
0,No,714.9260001,31032.8697
0,No,471.2550831,28417.74199
0,No,662.1644451,30390.06007
0,No,770.4319619,53398.31473
0,No,597.3268696,55496.77711
0,No,140.8530225,48183.27674
0,No,1035.552944,29423.23203
0,Yes,784.1087812,11560.5677
0,Yes,442.027425,17072.33664
0,No,888.081432,54072.65702
0,No,704.2029083,44775.12201
0,Yes,1016.450616,15099.5302
0,No,1036.460728,42914.98167
0,Yes,1060.220034,22795.94299
0,No,1243.92806,38075.4383
0,Yes,1291.977346,26571.87456
0,No,69.25247581,20222.86624
0,No,196.3892855,29932.66203
0,Yes,709.0271029,18305.73452
0,No,1034.149962,52106.8387
0,No,868.0060301,50549.53346
0,No,1236.006993,48800.35685
0,No,12.91234955,46282.25773
0,Yes,826.4536365,21342.70303
0,Yes,703.9900094,20752.17544
0,Yes,817.1214384,13152.03413
0,No,1210.014631,45066.13324
0,Yes,766.4062474,22296.9837
0,No,1643.654052,33980.82583
0,No,1053.014778,54009.63194
0,No,240.0774345,41508.9557
0,No,62.65294851,44440.70548
0,Yes,924.2332039,11194.66888
0,Yes,944.0710359,26027.68765
0,No,295.7854428,51837.75233
1,No,2085.586978,35657.22567
0,No,474.3552638,58068.62224
0,No,504.7233526,54297.11366
0,No,292.3841444,33961.10045
0,No,593.2804678,40227.14388
0,No,76.06408834,50054.76235
0,Yes,1270.09281,16809.00645
0,No,877.3436869,40689.47859
0,Yes,932.5609425,20980.8055
0,No,279.9633883,30262.11714
0,No,1155.175006,40398.39935
0,No,0,45431.75759
0,Yes,1216.767562,23378.57282
0,Yes,0,15274.46903
0,Yes,728.5493992,22891.92938
0,No,0,48365.57759
0,Yes,643.5652672,21323.04944
0,No,973.0823643,27289.27132
0,Yes,1177.957425,14385.16707
0,No,196.9871114,41314.99362
0,No,1526.268669,44845.13629
0,No,441.3960846,56060.20361
0,No,1004.641773,56533.31307
0,No,1258.069534,36645.14057
0,No,1563.993419,37119.60197
0,No,367.3515763,29905.52786
0,Yes,1222.768041,18276.43406
0,Yes,1582.202813,19682.87249
0,No,647.130283,32725.38665
0,No,0,33146.49534
0,Yes,1585.333029,15079.48894
0,Yes,837.9723362,25773.18265
0,Yes,686.7821494,10543.55632
0,No,947.842159,37891.03704
0,Yes,1205.055008,18101.67631
0,No,1254.131055,37456.26199
0,No,949.1238463,50528.53387
0,No,530.24602,27610.70309
0,No,833.6899703,54558.14011
0,No,638.4653109,36173.98245
1,Yes,2387.314867,28296.91472
0,Yes,839.3908902,21383.23117
0,No,294.634281,63285.02511
0,No,1178.179438,34720.93616
0,No,1149.720136,57890.51596
0,No,909.7642677,42468.27822
0,Yes,1391.508027,18539.59036
0,Yes,1029.249632,18018.35831
0,No,1504.59694,30773.74284
0,No,1276.4893,35122.85361
0,No,874.9150425,25023.32309
0,No,1104.689463,51516.33629
0,No,0,47056.19919
0,No,698.800444,37466.0203
0,No,1055.410868,33945.14276
0,Yes,131.2846105,14491.84407
0,No,795.903786,44181.67186
0,No,611.9542968,39291.20373
0,No,1670.423008,41409.77115
0,No,1423.149545,33591.23154
0,No,770.6419392,29623.47129
0,No,1315.469609,29808.35223
0,No,599.204105,53218.11086
0,No,584.356741,34128.76699
0,No,27.27187849,51659.87841
0,No,65.72759508,32332.18265
0,No,1338.461116,23909.54695
0,Yes,1120.422968,16151.25285
0,No,726.0293438,41996.12441
0,No,1353.588284,44372.79392
0,No,531.7442107,38122.1924
0,No,1824.641385,36762.80884
0,Yes,894.4654681,14035.49914
0,Yes,1275.538565,16445.62472
0,No,550.6243941,19106.26579
0,Yes,270.3910262,13158.44223
0,No,651.9986041,35266.12844
0,No,718.3511021,50765.89263
0,No,1008.94654,31235.78292
0,Yes,1510.747812,13390.92
0,No,1393.368283,38371.97746
0,No,586.5882744,45519.83771
0,No,793.4139267,45873.17997
0,No,285.9101691,43263.63064
0,Yes,550.3810558,20322.76863
0,Yes,716.491995,16785.38532
0,No,383.6864669,39946.48497
0,No,252.3333091,38431.81869
0,No,1164.10427,40167.02331
0,No,1080.185777,38398.8661
0,No,906.4785442,47101.99063
0,No,457.8000986,26567.24108
0,No,1215.867359,42762.12183
0,No,217.3615206,45083.11137
0,Yes,1076.727705,12502.64492
0,Yes,58.06606208,23639.23362
0,No,1615.225001,55219.52001
0,Yes,1119.001789,22811.3938
0,No,671.9580672,17621.45385
0,No,634.2179264,38672.74965
0,Yes,831.8185363,16164.48461
0,Yes,373.0625165,22018.9821
0,No,776.4548762,58481.54391
0,Yes,1031.303939,12195.37983
0,No,910.6724158,43795.5817
0,No,1010.809065,42163.4536
0,No,1090.35035,48280.94632
0,No,1008.550343,53801.61564
0,No,0,50127.18047
0,Yes,1824.368004,20074.2811
0,No,730.1644185,44411.67827
0,No,991.1317826,30941.54852
0,No,1356.516665,35030.63502
0,No,576.6355769,41699.20979
0,No,1334.554191,43385.82181
0,No,1487.661808,47624.3796
0,No,778.6934925,48551.97108
0,No,444.1963823,37599.42019
0,No,1023.36216,34632.10269
0,Yes,153.4000958,17840.38488
0,No,661.7606164,47169.35685
0,No,312.6147065,34918.61291
0,No,645.3725645,30102.03554
0,No,0,49010.27332
0,No,779.6147234,22975.49302
